Age,Gender,Country,Formal_Education,Position,Years_Coding,Salary
52.0,Female,Ireland,Master’s degree,Data Scientist,5.0,64999.5
23.0,Male,India,Bachelor’s degree,Other,0.0,2499.5
57.0,Female,United States of America,Master’s degree,Other,20.0,94999.5
23.0,Male,India,Bachelor’s degree,Data Analyst,2.0,1499.5
37.0,Male,Brazil,Master’s degree,Other,5.0,12499.5
37.0,Male,Ukraine,Master’s degree,Data Scientist,20.0,112499.5
47.0,Female,United States of America,Master’s degree,Business Analyst,5.0,94999.5
32.0,Male,United States of America,Master’s degree,Data Analyst,0.0,74999.5
23.0,Male,India,Bachelor’s degree,Business Analyst,1.0,6249.5
32.0,Male,Poland,Master’s degree,Software Engineer,1.0,94999.5
27.0,Male,United States of America,Bachelor’s degree,Data Scientist,10.0,94999.5
37.0,Male,Germany,Master’s degree,Data Scientist,10.0,74999.5
37.0,Male,South Africa,Doctoral degree,Statistician,10.0,3499.5
37.0,Prefer not to say,Germany,Doctoral degree,Data Scientist,5.0,84999.5
27.0,Female,United States of America,Master’s degree,Software Engineer,10.0,74999.5
37.0,Female,United States of America,Master’s degree,Data Scientist,5.0,137499.5
32.0,Female,United States of America,Master’s degree,Data Scientist,10.0,137499.5
37.0,Male,United States of America,Bachelor’s degree,Software Engineer,5.0,137499.5
32.0,Male,India,I prefer not to answer,Other,0.0,17499.5
23.0,Male,India,Bachelor’s degree,Software Engineer,1.0,1499.5
32.0,Male,Russia,Master’s degree,Data Scientist,2.0,22499.5
23.0,Male,India,Bachelor’s degree,Business Analyst,5.0,8749.5
27.0,Male,India,Professional degree,Software Engineer,1.0,2499.5
32.0,Male,Japan,Master’s degree,Data Scientist,5.0,34999.5
32.0,Male,South Korea,Bachelor’s degree,Data Analyst,5.0,4499.5
27.0,Male,Germany,Master’s degree,Data Scientist,2.0,54999.5
64.5,Prefer to self-describe,Other,Doctoral degree,Data Scientist,10.0,137499.5
57.0,Male,United States of America,Doctoral degree,Other,2.0,224999.5
27.0,Male,United States of America,Bachelor’s degree,Data Scientist,10.0,112499.5
47.0,Male,United States of America,Bachelor’s degree,Business Analyst,1.0,137499.5
27.0,Female,Other,Master’s degree,Data Engineer,2.0,44999.5
37.0,Female,Spain,Bachelor’s degree,Data Analyst,10.0,27499.5
57.0,Male,United States of America,Bachelor’s degree,Research Scientist,20.0,224999.5
23.0,Male,India,Bachelor’s degree,Software Engineer,2.0,8749.5
27.0,Male,France,Master’s degree,Data Scientist,5.0,17499.5
23.0,Male,India,Bachelor’s degree,Software Engineer,0.0,6249.5
64.5,Male,United States of America,Doctoral degree,Other,20.0,224999.5
37.0,Male,Other,Doctoral degree,Software Engineer,20.0,44999.5
37.0,Male,Germany,Master’s degree,Software Engineer,1.0,112499.5
57.0,Male,United States of America,Doctoral degree,Data Scientist,20.0,174999.5
27.0,Male,India,Bachelor’s degree,Software Engineer,1.0,12499.5
27.0,Male,Germany,Doctoral degree,Research Scientist,2.0,34999.5
27.0,Male,Colombia,No formal education past high school,Other,2.0,1499.5
32.0,Male,India,Bachelor’s degree,Software Engineer,2.0,27499.5
32.0,Male,United States of America,Doctoral degree,Statistician,10.0,84999.5
32.0,Female,United States of America,Bachelor’s degree,Data Scientist,5.0,174999.5
37.0,Male,Russia,No formal education past high school,Data Scientist,5.0,6249.5
57.0,Male,United States of America,Master’s degree,Software Engineer,20.0,137499.5
37.0,Male,France,Doctoral degree,Data Scientist,20.0,34999.5
27.0,Male,India,Master’s degree,Data Scientist,10.0,27499.5
47.0,Male,Norway,Doctoral degree,Statistician,20.0,74999.5
37.0,Female,South Africa,Master’s degree,Product/Project Manager,20.0,64999.5
23.0,Male,Pakistan,Bachelor’s degree,Software Engineer,0.0,6249.5
42.0,Female,Poland,Professional degree,Other,1.0,27499.5
27.0,Male,United States of America,Bachelor’s degree,Business Analyst,5.0,112499.5
27.0,Male,Taiwan,Master’s degree,Data Scientist,5.0,27499.5
42.0,Male,Germany,Bachelor’s degree,Other,0.0,94999.5
42.0,Female,United States of America,Doctoral degree,Data Scientist,20.0,137499.5
37.0,Prefer not to say,United States of America,Bachelor’s degree,Data Analyst,5.0,112499.5
52.0,Male,New Zealand,Some college/university study without earning a bachelor’s degree,Other,20.0,74999.5
37.0,Male,Colombia,Professional degree,Software Engineer,5.0,4499.5
52.0,Male,United States of America,Master’s degree,DBA/Database Engineer,20.0,224999.5
37.0,Male,Colombia,Professional degree,Software Engineer,10.0,3499.5
32.0,Male,Canada,Master’s degree,Product/Project Manager,5.0,74999.5
32.0,Male,New Zealand,Bachelor’s degree,Data Scientist,2.0,112499.5
64.5,Male,United States of America,Master’s degree,Software Engineer,2.0,112499.5
32.0,Male,Chile,Doctoral degree,Research Scientist,2.0,34999.5
32.0,Male,Spain,Doctoral degree,Research Scientist,5.0,44999.5
47.0,Male,Spain,Master’s degree,Other,2.0,74999.5
42.0,Prefer not to say,United States of America,Master’s degree,Data Scientist,10.0,137499.5
32.0,Prefer not to say,United Kingdom of Great Britain and Northern Ireland,Master’s degree,Other,5.0,74999.5
23.0,Male,India,Master’s degree,Software Engineer,10.0,22499.5
57.0,Male,United States of America,Doctoral degree,Research Scientist,20.0,137499.5
23.0,Male,India,Bachelor’s degree,Software Engineer,5.0,6249.5
32.0,Male,Other,Master’s degree,Other,5.0,112499.5
27.0,Male,United Kingdom of Great Britain and Northern Ireland,Master’s degree,Data Scientist,5.0,44999.5
27.0,Male,Other,Master’s degree,Data Analyst,1.0,1499.5
42.0,Male,Italy,Doctoral degree,Data Scientist,2.0,27499.5
37.0,Female,Portugal,Master’s degree,Data Analyst,10.0,17499.5
64.5,Male,United States of America,Master’s degree,Software Engineer,1.0,174999.5
37.0,Male,Spain,Bachelor’s degree,Other,5.0,74999.5
23.0,Male,India,Master’s degree,Data Scientist,5.0,12499.5
27.0,Male,India,Bachelor’s degree,Data Engineer,1.0,4499.5
37.0,Male,United States of America,Master’s degree,Data Scientist,2.0,8749.5
42.0,Male,Brazil,Bachelor’s degree,Other,2.0,4499.5
27.0,Male,India,Master’s degree,Business Analyst,2.0,12499.5
27.0,Male,India,Bachelor’s degree,Software Engineer,2.0,12499.5
32.0,Male,Russia,Master’s degree,Other,5.0,84999.5
32.0,Female,Poland,Master’s degree,Data Analyst,1.0,1499.5
37.0,Male,United States of America,Some college/university study without earning a bachelor’s degree,Software Engineer,2.0,22499.5
23.0,Male,India,Bachelor’s degree,Software Engineer,1.0,6249.5
27.0,Male,India,Bachelor’s degree,Data Scientist,10.0,54999.5
23.0,Male,India,Master’s degree,Data Scientist,2.0,8749.5
47.0,Male,United States of America,Master’s degree,Data Engineer,20.0,174999.5
32.0,Male,Mexico,Bachelor’s degree,Data Analyst,10.0,44999.5
57.0,Male,United States of America,Doctoral degree,Software Engineer,20.0,137499.5
27.0,Female,Brazil,Bachelor’s degree,Software Engineer,2.0,12499.5
32.0,Male,Russia,Master’s degree,Product/Project Manager,1.0,17499.5
27.0,Male,China,Doctoral degree,Data Scientist,5.0,4499.5
52.0,Male,Spain,Master’s degree,Data Analyst,2.0,44999.5
37.0,Male,Hungary,Master’s degree,Data Analyst,5.0,34999.5
27.0,Male,United States of America,Bachelor’s degree,Software Engineer,2.0,84999.5
42.0,Male,United States of America,Bachelor’s degree,Data Engineer,20.0,137499.5
27.0,Male,India,Master’s degree,Software Engineer,2.0,3499.5
27.0,Female,Peru,Bachelor’s degree,Business Analyst,2.0,34999.5
52.0,Male,Brazil,Doctoral degree,Other,5.0,84999.5
23.0,Male,India,Bachelor’s degree,Data Engineer,1.0,2499.5
27.0,Male,Taiwan,Master’s degree,Research Scientist,1.0,22499.5
23.0,Male,United States of America,Bachelor’s degree,Software Engineer,1.0,94999.5
27.0,Male,Brazil,Some college/university study without earning a bachelor’s degree,Data Analyst,1.0,6249.5
19.5,Male,Ukraine,Bachelor’s degree,Data Scientist,2.0,12499.5
47.0,Male,United Kingdom of Great Britain and Northern Ireland,Bachelor’s degree,Other,0.0,64999.5
27.0,Male,India,Bachelor’s degree,Software Engineer,5.0,12499.5
19.5,Male,Russia,Master’s degree,Data Scientist,2.0,8749.5
27.0,Male,India,Bachelor’s degree,Data Scientist,5.0,27499.5
47.0,Female,Canada,Master’s degree,Business Analyst,2.0,22499.5
47.0,Male,Other,Master’s degree,Product/Project Manager,1.0,22499.5
32.0,Male,Turkey,Some college/university study without earning a bachelor’s degree,Data Scientist,10.0,2499.5
27.0,Male,India,Bachelor’s degree,Other,5.0,22499.5
23.0,Male,Romania,Master’s degree,Data Analyst,2.0,17499.5
32.0,Female,Chile,Doctoral degree,Data Scientist,5.0,44999.5
27.0,Male,United States of America,Doctoral degree,Other,10.0,34999.5
32.0,Male,United States of America,Doctoral degree,Software Engineer,10.0,112499.5
23.0,Male,India,Bachelor’s degree,Software Engineer,1.0,4499.5
32.0,Male,Ukraine,Master’s degree,Data Scientist,2.0,64999.5
52.0,Male,United States of America,Doctoral degree,Research Scientist,20.0,112499.5
57.0,Male,Portugal,Doctoral degree,Research Scientist,20.0,54999.5
32.0,Male,France,Doctoral degree,Research Scientist,10.0,44999.5
23.0,Male,Germany,Bachelor’s degree,Data Scientist,2.0,54999.5
27.0,Female,Brazil,Master’s degree,Data Scientist,5.0,1499.5
27.0,Male,United States of America,Master’s degree,Software Engineer,1.0,2499.5
19.5,Male,Brazil,Bachelor’s degree,Software Engineer,1.0,3499.5
27.0,Male,Egypt,Master’s degree,Data Analyst,1.0,4499.5
47.0,Male,Poland,Professional degree,Other,1.0,6249.5
32.0,Male,Mexico,Master’s degree,Data Analyst,5.0,22499.5
23.0,Male,Brazil,Bachelor’s degree,Data Scientist,2.0,12499.5
19.5,Male,India,Bachelor’s degree,Data Analyst,1.0,34999.5
23.0,Male,France,Master’s degree,Data Scientist,2.0,12499.5
37.0,Male,United States of America,Bachelor’s degree,Business Analyst,0.0,44999.5
37.0,Female,Other,Doctoral degree,Research Scientist,10.0,64999.5
27.0,Male,India,Master’s degree,Software Engineer,10.0,44999.5
57.0,Male,Taiwan,Doctoral degree,Other,20.0,54999.5
27.0,Male,Chile,Professional degree,Other,1.0,27499.5
52.0,Male,Spain,Master’s degree,Other,5.0,44999.5
32.0,Male,Chile,Bachelor’s degree,Data Scientist,5.0,3499.5
32.0,Male,Brazil,Master’s degree,Data Scientist,10.0,6249.5
37.0,Male,United States of America,Doctoral degree,Data Scientist,20.0,112499.5
32.0,Female,United States of America,Doctoral degree,Data Scientist,20.0,174999.5
32.0,Male,United States of America,Master’s degree,Data Scientist,5.0,137499.5
57.0,Male,United States of America,Bachelor’s degree,Data Scientist,20.0,112499.5
27.0,Female,India,Bachelor’s degree,Software Engineer,1.0,12499.5
27.0,Male,Colombia,Bachelor’s degree,Data Scientist,2.0,17499.5
47.0,Male,United States of America,Bachelor’s degree,Data Engineer,10.0,137499.5
37.0,Male,United States of America,Master’s degree,Data Scientist,10.0,137499.5
37.0,Male,Brazil,Professional degree,Data Engineer,20.0,64999.5
23.0,Male,India,Bachelor’s degree,Data Scientist,2.0,6249.5
23.0,Male,India,Bachelor’s degree,Software Engineer,1.0,17499.5
32.0,Male,Brazil,Master’s degree,Data Analyst,10.0,6249.5
27.0,Male,India,Bachelor’s degree,Software Engineer,2.0,6249.5
52.0,Male,United States of America,Doctoral degree,Data Scientist,20.0,174999.5
47.0,Male,Turkey,Doctoral degree,Research Scientist,5.0,17499.5
47.0,Male,Other,Master’s degree,Other,5.0,54999.5
37.0,Male,Brazil,Bachelor’s degree,Product/Project Manager,2.0,94999.5
47.0,Male,Spain,Master’s degree,Data Scientist,10.0,34999.5
42.0,Male,Other,Master’s degree,Data Analyst,1.0,4499.5
47.0,Male,United States of America,Master’s degree,Product/Project Manager,0.0,174999.5
47.0,Male,Spain,Bachelor’s degree,Data Analyst,20.0,44999.5
42.0,Female,Other,Master’s degree,Data Scientist,5.0,1499.5
27.0,Male,Hong Kong (S.A.R.),Master’s degree,Statistician,10.0,224999.5
37.0,Male,Netherlands,Doctoral degree,Data Scientist,5.0,64999.5
32.0,Female,Brazil,Bachelor’s degree,Data Scientist,5.0,44999.5
32.0,Male,United States of America,Doctoral degree,Data Scientist,20.0,174999.5
32.0,Male,Chile,Master’s degree,Data Scientist,10.0,54999.5
23.0,Male,India,Bachelor’s degree,Software Engineer,1.0,4499.5
32.0,Male,United States of America,Master’s degree,Business Analyst,1.0,137499.5
23.0,Male,Belgium,Master’s degree,Data Scientist,2.0,34999.5
37.0,Female,India,Doctoral degree,Data Analyst,5.0,1499.5
37.0,Male,Poland,Master’s degree,Software Engineer,20.0,54999.5
32.0,Female,United States of America,Doctoral degree,Data Scientist,10.0,137499.5
27.0,Male,India,Master’s degree,Data Scientist,10.0,1499.5
37.0,Male,Saudi Arabia,Professional degree,Research Scientist,10.0,27499.5
52.0,Male,Canada,Doctoral degree,Data Scientist,20.0,112499.5
42.0,Male,United States of America,Master’s degree,Software Engineer,20.0,137499.5
32.0,Male,India,I prefer not to answer,Data Analyst,2.0,2499.5
42.0,Female,Saudi Arabia,Doctoral degree,Research Scientist,5.0,34999.5
64.5,Male,Malaysia,Doctoral degree,Data Analyst,20.0,112499.5
27.0,Male,"Iran, Islamic Republic of...",Master’s degree,Data Scientist,5.0,12499.5
19.5,Male,India,Bachelor’s degree,Data Analyst,2.0,12499.5
42.0,Male,Colombia,Doctoral degree,Research Scientist,5.0,34999.5
27.0,Male,India,Bachelor’s degree,Business Analyst,5.0,22499.5
42.0,Male,Chile,Some college/university study without earning a bachelor’s degree,Software Engineer,0.0,22499.5
27.0,Male,South Africa,Master’s degree,Data Engineer,5.0,34999.5
32.0,Male,Belgium,Doctoral degree,Data Scientist,20.0,74999.5
52.0,Male,Brazil,I prefer not to answer,Other,1.0,94999.5
27.0,Male,Germany,Master’s degree,Other,1.0,54999.5
32.0,Male,Brazil,Some college/university study without earning a bachelor’s degree,Business Analyst,2.0,34999.5
37.0,Male,India,Bachelor’s degree,Data Scientist,5.0,54999.5
32.0,Male,Canada,Master’s degree,Software Engineer,5.0,64999.5
27.0,Male,Germany,Master’s degree,Other,1.0,64999.5
32.0,Female,Austria,Master’s degree,Data Engineer,5.0,54999.5
23.0,Male,India,Bachelor’s degree,Business Analyst,5.0,22499.5
37.0,Male,Japan,Doctoral degree,Software Engineer,10.0,64999.5
27.0,Female,United States of America,Master’s degree,Data Scientist,5.0,94999.5
64.5,Male,United States of America,Bachelor’s degree,Data Scientist,20.0,174999.5
47.0,Male,France,Master’s degree,Other,10.0,84999.5
23.0,Male,India,Bachelor’s degree,Data Scientist,5.0,6249.5
27.0,Male,United States of America,Bachelor’s degree,Software Engineer,10.0,94999.5
37.0,Female,Brazil,Bachelor’s degree,Data Scientist,2.0,34999.5
32.0,Male,Colombia,No formal education past high school,Product/Project Manager,2.0,94999.5
23.0,Male,India,Bachelor’s degree,Data Engineer,2.0,6249.5
32.0,Male,"Iran, Islamic Republic of...",Master’s degree,Data Engineer,10.0,12499.5
27.0,Female,United States of America,Master’s degree,Data Scientist,5.0,137499.5
32.0,Male,India,Master’s degree,Data Scientist,5.0,22499.5
19.5,Male,Other,Master’s degree,Software Engineer,2.0,44999.5
52.0,Male,Italy,Bachelor’s degree,Software Engineer,2.0,22499.5
52.0,Male,Portugal,Master’s degree,Other,5.0,27499.5
32.0,Male,United Kingdom of Great Britain and Northern Ireland,Bachelor’s degree,Data Analyst,2.0,54999.5
19.5,Male,United States of America,Some college/university study without earning a bachelor’s degree,Software Engineer,5.0,8749.5
37.0,Male,United States of America,Bachelor’s degree,Data Analyst,5.0,94999.5
23.0,Male,Russia,Master’s degree,Research Scientist,1.0,12499.5
27.0,Male,Argentina,Some college/university study without earning a bachelor’s degree,Data Scientist,10.0,12499.5
52.0,Male,Poland,Doctoral degree,Research Scientist,20.0,22499.5
27.0,Male,Russia,Master’s degree,Software Engineer,5.0,27499.5
27.0,Male,Germany,Master’s degree,Data Analyst,5.0,54999.5
32.0,Male,Israel,Master’s degree,Data Scientist,5.0,112499.5
32.0,Male,Portugal,Bachelor’s degree,Product/Project Manager,2.0,17499.5
37.0,Male,Spain,Doctoral degree,Data Scientist,10.0,54999.5
23.0,Female,Indonesia,Master’s degree,Software Engineer,1.0,12499.5
32.0,Male,United Kingdom of Great Britain and Northern Ireland,Doctoral degree,Research Scientist,5.0,54999.5
23.0,Male,Other,Master’s degree,Other,5.0,34999.5
27.0,Male,Spain,Master’s degree,Software Engineer,2.0,34999.5
37.0,Male,United States of America,Doctoral degree,Research Scientist,10.0,64999.5
52.0,Male,United States of America,Doctoral degree,Data Scientist,20.0,94999.5
23.0,Male,India,I prefer not to answer,Software Engineer,1.0,2499.5
47.0,Male,Canada,Master’s degree,Business Analyst,20.0,74999.5
37.0,Male,Brazil,Bachelor’s degree,Data Engineer,10.0,64999.5
37.0,Male,South Africa,Master’s degree,Data Scientist,2.0,34999.5
47.0,Male,Chile,Master’s degree,Business Analyst,10.0,112499.5
57.0,Male,New Zealand,Bachelor’s degree,Software Engineer,20.0,137499.5
42.0,Male,France,Doctoral degree,Data Scientist,5.0,44999.5
57.0,Male,United States of America,Master’s degree,Data Analyst,20.0,137499.5
37.0,Male,United States of America,Bachelor’s degree,Data Engineer,5.0,112499.5
52.0,Male,Mexico,Doctoral degree,Product/Project Manager,2.0,17499.5
47.0,Male,Other,Master’s degree,Software Engineer,1.0,84999.5
42.0,Male,United States of America,Master’s degree,Research Scientist,0.0,74999.5
52.0,Male,United Kingdom of Great Britain and Northern Ireland,Bachelor’s degree,Data Engineer,5.0,44999.5
37.0,Male,India,Professional degree,Software Engineer,1.0,22499.5
37.0,Male,United States of America,Doctoral degree,Product/Project Manager,10.0,64999.5
42.0,Male,Italy,Some college/university study without earning a bachelor’s degree,Software Engineer,20.0,34999.5
47.0,Male,United States of America,Bachelor’s degree,Statistician,20.0,137499.5
47.0,Male,Other,Bachelor’s degree,Other,20.0,137499.5
42.0,Male,Other,Bachelor’s degree,Data Engineer,5.0,2499.5
27.0,Female,Other,Master’s degree,Data Analyst,2.0,27499.5
32.0,Male,United States of America,Bachelor’s degree,Data Analyst,5.0,74999.5
37.0,Male,Other,Doctoral degree,Software Engineer,5.0,12499.5
27.0,Female,Canada,Master’s degree,Business Analyst,1.0,64999.5
52.0,Male,India,Master’s degree,Other,1.0,74999.5
37.0,Male,United States of America,Professional degree,Data Scientist,10.0,112499.5
37.0,Male,Brazil,Bachelor’s degree,Statistician,10.0,2499.5
37.0,Male,India,Master’s degree,Data Scientist,2.0,12499.5
19.5,Male,India,Bachelor’s degree,Data Engineer,2.0,6249.5
57.0,Male,United States of America,Doctoral degree,Other,20.0,137499.5
42.0,Male,Russia,Bachelor’s degree,DBA/Database Engineer,1.0,1499.5
37.0,Male,Turkey,Bachelor’s degree,Data Analyst,2.0,12499.5
32.0,Male,United States of America,Master’s degree,Data Analyst,5.0,84999.5
37.0,Male,Spain,Master’s degree,Data Analyst,2.0,17499.5
32.0,Male,United States of America,Master’s degree,Software Engineer,5.0,112499.5
52.0,Male,United States of America,Bachelor’s degree,Software Engineer,2.0,137499.5
37.0,Male,India,Master’s degree,Data Scientist,10.0,64999.5
23.0,Female,India,Master’s degree,Software Engineer,2.0,22499.5
32.0,Male,Spain,Doctoral degree,Data Scientist,20.0,34999.5
23.0,Male,Ukraine,Master’s degree,Software Engineer,2.0,44999.5
27.0,Male,United States of America,Master’s degree,Data Analyst,5.0,64999.5
32.0,Male,Colombia,Master’s degree,Data Analyst,5.0,34999.5
32.0,Male,Germany,Doctoral degree,Data Scientist,5.0,112499.5
23.0,Male,United States of America,Bachelor’s degree,Data Analyst,2.0,44999.5
37.0,Male,Spain,Master’s degree,Data Scientist,10.0,44999.5
23.0,Male,India,Master’s degree,Software Engineer,2.0,27499.5
32.0,Male,Belgium,Master’s degree,Data Scientist,10.0,74999.5
37.0,Female,United States of America,Master’s degree,Other,2.0,137499.5
32.0,Male,India,Master’s degree,Data Scientist,5.0,27499.5
42.0,Male,Chile,Master’s degree,Data Scientist,2.0,54999.5
52.0,Male,United States of America,Master’s degree,Data Analyst,20.0,112499.5
42.0,Male,Canada,Doctoral degree,Research Scientist,20.0,94999.5
27.0,Male,Other,Master’s degree,Data Scientist,5.0,12499.5
52.0,Male,Mexico,Master’s degree,Product/Project Manager,10.0,34999.5
27.0,Male,Other,Master’s degree,Software Engineer,1.0,8749.5
37.0,Male,India,Doctoral degree,Research Scientist,10.0,6249.5
42.0,Male,Russia,Doctoral degree,Research Scientist,5.0,1499.5
37.0,Male,Portugal,Master’s degree,Business Analyst,5.0,44999.5
37.0,Male,Germany,Master’s degree,Research Scientist,20.0,64999.5
42.0,Male,Russia,No formal education past high school,Data Scientist,2.0,1499.5
57.0,Male,United States of America,Doctoral degree,Data Scientist,20.0,174999.5
32.0,Female,Canada,Master’s degree,Data Scientist,10.0,34999.5
32.0,Male,Nigeria,Professional degree,Data Scientist,1.0,6249.5
32.0,Male,Germany,Master’s degree,Data Engineer,5.0,74999.5
42.0,Male,Poland,Master’s degree,Data Engineer,10.0,54999.5
32.0,Male,Australia,Master’s degree,Data Scientist,5.0,84999.5
64.5,Male,Netherlands,Some college/university study without earning a bachelor’s degree,Business Analyst,20.0,3499.5
42.0,Male,Brazil,Master’s degree,Business Analyst,2.0,34999.5
64.5,Male,United States of America,Some college/university study without earning a bachelor’s degree,Software Engineer,20.0,174999.5
37.0,Male,United States of America,Master’s degree,Other,10.0,174999.5
37.0,Male,United States of America,Master’s degree,Data Scientist,10.0,84999.5
47.0,Prefer to self-describe,Poland,Master’s degree,Statistician,1.0,2499.5
27.0,Male,Canada,Master’s degree,Data Engineer,5.0,54999.5
27.0,Male,United States of America,Master’s degree,Data Scientist,5.0,84999.5
32.0,Male,Switzerland,Doctoral degree,Data Scientist,5.0,84999.5
27.0,Male,Bangladesh,Bachelor’s degree,Software Engineer,5.0,3499.5
47.0,Male,New Zealand,Professional degree,Data Analyst,10.0,54999.5
27.0,Female,Turkey,Bachelor’s degree,Software Engineer,2.0,1499.5
37.0,Male,Israel,Master’s degree,Research Scientist,10.0,137499.5
32.0,Male,Brazil,Master’s degree,Data Scientist,2.0,27499.5
32.0,Male,United States of America,Bachelor’s degree,Other,2.0,64999.5
37.0,Male,Australia,Master’s degree,Data Analyst,1.0,137499.5
27.0,Male,Norway,Master’s degree,Data Engineer,10.0,112499.5
37.0,Male,Israel,Doctoral degree,Data Scientist,2.0,74999.5
64.5,Male,Sweden,Professional degree,Other,1.0,224999.5
32.0,Male,Brazil,Master’s degree,Data Scientist,10.0,8749.5
42.0,Male,United States of America,Master’s degree,Data Scientist,10.0,224999.5
27.0,Male,France,Master’s degree,Data Scientist,10.0,94999.5
27.0,Male,Austria,Master’s degree,Business Analyst,5.0,64999.5
27.0,Male,Brazil,Bachelor’s degree,Data Scientist,5.0,22499.5
52.0,Male,Israel,Master’s degree,DBA/Database Engineer,10.0,74999.5
52.0,Male,Portugal,Master’s degree,Data Scientist,10.0,74999.5
37.0,Female,India,Master’s degree,Business Analyst,5.0,6249.5
27.0,Male,India,Master’s degree,Product/Project Manager,1.0,3499.5
27.0,Male,United States of America,Master’s degree,Data Scientist,5.0,137499.5
37.0,Male,Netherlands,Master’s degree,Other,5.0,64999.5
19.5,Male,United States of America,Some college/university study without earning a bachelor’s degree,Research Scientist,2.0,1499.5
47.0,Male,United States of America,Bachelor’s degree,Software Engineer,10.0,174999.5
37.0,Female,Germany,Master’s degree,Other,1.0,12499.5
32.0,Female,Greece,Master’s degree,Software Engineer,5.0,22499.5
32.0,Female,United States of America,Doctoral degree,Data Analyst,5.0,94999.5
32.0,Male,United States of America,Master’s degree,Data Engineer,5.0,112499.5
27.0,Female,United States of America,Master’s degree,Data Scientist,5.0,94999.5
37.0,Male,Spain,Master’s degree,Data Analyst,10.0,34999.5
32.0,Male,France,Doctoral degree,Research Scientist,5.0,54999.5
32.0,Male,Spain,Master’s degree,Other,1.0,44999.5
32.0,Male,Israel,Bachelor’s degree,Data Scientist,5.0,112499.5
37.0,Male,Brazil,Bachelor’s degree,Data Analyst,1.0,17499.5
52.0,Male,United Kingdom of Great Britain and Northern Ireland,Master’s degree,Data Scientist,10.0,224999.5
23.0,Male,Brazil,Bachelor’s degree,Business Analyst,5.0,6249.5
37.0,Male,Colombia,Doctoral degree,Data Scientist,20.0,17499.5
32.0,Male,United States of America,Bachelor’s degree,Software Engineer,10.0,174999.5
47.0,Male,Other,Bachelor’s degree,Business Analyst,1.0,54999.5
47.0,Male,Japan,Some college/university study without earning a bachelor’s degree,Other,2.0,8749.5
32.0,Male,Russia,Bachelor’s degree,Software Engineer,1.0,1499.5
23.0,Male,India,Master’s degree,Business Analyst,10.0,8749.5
32.0,Male,South Africa,Doctoral degree,Data Scientist,5.0,34999.5
37.0,Male,China,Doctoral degree,Data Analyst,2.0,1499.5
37.0,Male,Brazil,Master’s degree,Product/Project Manager,2.0,4499.5
52.0,Male,United States of America,Master’s degree,Data Scientist,20.0,174999.5
23.0,Female,Other,Bachelor’s degree,Data Analyst,1.0,6249.5
37.0,Male,United Kingdom of Great Britain and Northern Ireland,Master’s degree,Software Engineer,5.0,112499.5
23.0,Male,India,Bachelor’s degree,Software Engineer,1.0,4499.5
42.0,Male,United States of America,Master’s degree,Software Engineer,20.0,137499.5
42.0,Male,Japan,Master’s degree,Data Scientist,5.0,64999.5
42.0,Male,Indonesia,Doctoral degree,Research Scientist,10.0,1499.5
27.0,Male,Sweden,Master’s degree,Software Engineer,5.0,44999.5
23.0,Male,Poland,Bachelor’s degree,Data Analyst,5.0,22499.5
19.5,Male,India,Bachelor’s degree,Data Analyst,5.0,8749.5
32.0,Male,India,Master’s degree,Software Engineer,2.0,27499.5
37.0,Male,Russia,Master’s degree,Business Analyst,1.0,8749.5
27.0,Female,Other,Bachelor’s degree,Data Analyst,1.0,1499.5
64.5,Male,Mexico,Professional degree,Software Engineer,0.0,54999.5
42.0,Male,Argentina,Master’s degree,Data Scientist,20.0,22499.5
47.0,Male,Belarus,Master’s degree,Software Engineer,5.0,34999.5
32.0,Male,Brazil,Master’s degree,Software Engineer,20.0,34999.5
32.0,Male,Spain,Doctoral degree,Research Scientist,5.0,34999.5
23.0,Male,United States of America,Master’s degree,Data Scientist,2.0,112499.5
52.0,Male,Kenya,Master’s degree,Other,2.0,12499.5
23.0,Male,Russia,Master’s degree,Research Scientist,5.0,3499.5
27.0,Female,United States of America,Bachelor’s degree,Data Scientist,1.0,44999.5
42.0,Male,"Iran, Islamic Republic of...",Master’s degree,Software Engineer,20.0,12499.5
27.0,Female,United States of America,Master’s degree,Data Analyst,5.0,112499.5
32.0,Male,Other,Master’s degree,Data Analyst,2.0,74999.5
52.0,Male,United States of America,Bachelor’s degree,Software Engineer,20.0,174999.5
32.0,Male,Chile,Master’s degree,Product/Project Manager,2.0,8749.5
52.0,Male,Other,Professional degree,Research Scientist,20.0,44999.5
27.0,Male,United States of America,Some college/university study without earning a bachelor’s degree,Other,10.0,224999.5
42.0,Male,South Africa,Master’s degree,Statistician,20.0,94999.5
27.0,Female,Ukraine,Master’s degree,Data Analyst,1.0,6249.5
42.0,Male,Other,Master’s degree,Other,0.0,54999.5
32.0,Male,United States of America,Master’s degree,Data Analyst,2.0,84999.5
27.0,Female,Netherlands,Doctoral degree,Research Scientist,10.0,34999.5
57.0,Male,United States of America,Master’s degree,Other,2.0,400000.0
37.0,Male,United Kingdom of Great Britain and Northern Ireland,Bachelor’s degree,Data Engineer,5.0,54999.5
32.0,Male,Brazil,Master’s degree,Business Analyst,2.0,34999.5
57.0,Male,United States of America,Doctoral degree,Product/Project Manager,10.0,174999.5
32.0,Female,New Zealand,Master’s degree,Data Scientist,5.0,112499.5
32.0,Male,China,I prefer not to answer,Other,10.0,12499.5
